X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.2219570405727924,1.80078125,3.69104596038144,cos_graph.png,-inf,0.0,-90.0
-3.2219570405727924,1.796875,3.6891417615648203,cos_graph.png,-inf,0.0,-90.0
-3.2219570405727924,2.00390625,3.7942914266152052,cos_graph.png,inf,inf,90.0
-3.2219570405727924,2.0078125,3.7963559114567795,cos_graph.png,inf,0.0,90.0
-3.2219570405727924,2.41796875,4.028347061422731,cos_graph.png,inf,0.0,90.0
-3.2219570405727924,2.2109375,3.9075890009317558,cos_graph.png,-inf,-inf,-90.0
-3.198090692124105,1.625,3.5872564830314038,cos_graph.png,-24.55078124999972,inf,-87.667523318623
-3.198090692124105,1.21875,3.4224458560437205,cos_graph.png,-inf,-inf,-90.0
-3.198090692124105,1.59375,3.5732090811413255,cos_graph.png,inf,inf,90.0
-3.1742243436754176,1.390625,3.4654780441674475,cos_graph.png,-8.510937500000061,-inf,-83.29870760480861
-3.1742243436754176,1.40625,3.471777534128827,cos_graph.png,inf,inf,90.0
-3.1742243436754176,1.38671875,3.4639123943285863,cos_graph.png,-inf,-inf,-90.0
-3.1742243436754176,1.62890625,3.567777425130483,cos_graph.png,inf,inf,90.0
-3.1742243436754176,0.98046875,3.322200950229862,cos_graph.png,-inf,-inf,-90.0
-3.1742243436754176,1.0078125,3.3303732852546553,cos_graph.png,inf,inf,90.0
-3.1742243436754176,2.6484375,4.133995812212186,cos_graph.png,inf,0.0,90.0
-3.1742243436754176,1.421875,3.47813580810276,cos_graph.png,-inf,-inf,-90.0
-3.1742243436754176,2.62890625,4.121510433720956,cos_graph.png,inf,inf,90.0
-3.1503579952267304,2.0390625,3.7526698998173598,cos_graph.png,-24.714453125000176,-inf,-87.6829532923348
-3.1503579952267304,1.625,3.5447680457385338,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,1.59765625,3.5323166606708756,cos_graph.png,-inf,0.0,-90.0
-3.1503579952267304,2.2421875,3.8668023330971075,cos_graph.png,inf,inf,90.0
-3.1503579952267304,1.18359375,3.365360257554612,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,2.20703125,3.8465234220742173,cos_graph.png,inf,inf,90.0
-3.1503579952267304,2.2109375,3.8487660525154337,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,2.65234375,4.118213552774193,cos_graph.png,inf,0.0,90.0
-3.1503579952267304,1.4140625,3.4531620657008317,cos_graph.png,-inf,-inf,-90.0
-3.1503579952267304,2.625,4.100656105806604,cos_graph.png,inf,inf,90.0
